Date,Open,High,Low,Close,Volume,Turnover
2016-05-27,21.0,22.44,21.0,22.0,13120478.0,282096187.78
2016-05-30,22.16,22.3,21.725,22.3,1138048.0,25141333.91
2016-05-31,22.3,22.435,21.92,22.3,922613.0,20514300.675
2016-06-01,22.2,22.25,21.91,21.95,733968.0,16166202.77
2016-06-02,21.945,22.15,21.545,22.1,454284.0,9981880.635
2016-06-03,22.0,22.15,21.76,21.795,328762.0,7226037.235
2016-06-06,21.75,21.9,21.5,21.8,101487.0,2205289.585
2016-06-07,21.8,22.08,21.755,22.0,359109.0,7896740.495
2016-06-08,21.925,22.0,21.865,21.97,119779.0,2629668.725
2016-06-09,21.98,22.0,21.66,22.0,276319.0,6050911.63
2016-06-10,21.995,21.995,21.555,21.65,258031.0,5606324.935
2016-06-13,21.5,21.555,21.23,21.48,181331.0,3890683.515
2016-06-14,21.4,21.41,21.145,21.3,351684.0,7513188.04
2016-06-15,21.3,21.35,20.805,21.14,272600.0,5764910.1
2016-06-16,21.0,21.1,20.76,20.76,113796.0,2381121.895
2016-06-17,20.9,21.0,20.78,20.965,222173.0,4642560.455
2016-06-20,21.05,21.67,21.05,21.53,120543.0,2570709.885
2016-06-21,21.53,21.82,21.2,21.405,134206.0,2886088.5
2016-06-22,21.76,21.76,21.0,21.115,120064.0,2540709.085
2016-06-23,21.15,21.35,21.0,21.2,82252.0,1737663.545
2016-06-24,20.25,20.85,19.41,20.85,440236.0,9022893.525
2016-06-27,21.0,21.015,20.505,20.62,144161.0,2991501.535
2016-06-28,21.0,21.145,20.13,20.44,192670.0,3949555.575
2016-06-29,20.74,20.74,20.38,20.65,167154.0,3447778.185
2016-06-30,20.58,20.98,20.55,20.75,169548.0,3512747.045
2016-07-01,20.925,21.01,20.795,21.0,95961.0,2012064.08
2016-07-04,21.09,21.25,20.95,21.1,56841.0,1200203.31
2016-07-05,21.125,21.37,20.92,20.96,283115.0,5981145.35
2016-07-06,21.395,21.465,20.5,20.92,319932.0,6697266.89
2016-07-07,21.005,21.045,19.995,19.995,234790.0,4774100.125
2016-07-08,20.05,20.66,19.955,20.095,297360.0,6067121.665
2016-07-11,20.39,20.61,20.2,20.25,185452.0,3764664.945
2016-07-12,20.25,20.325,20.0,20.05,285378.0,5724924.53
2016-07-13,20.05,20.165,19.685,19.75,118822.0,2354425.085
2016-07-14,19.905,20.37,19.685,20.2,214147.0,4310458.29
2016-07-15,20.25,20.935,19.905,20.7,510689.0,10429961.71
2016-07-18,20.8,20.98,20.575,20.74,153172.0,3178136.01
2016-07-19,20.705,21.75,20.67,21.37,174282.0,3696720.1
2016-07-20,21.74,21.95,21.285,21.9,207144.0,4506079.01
2016-07-21,22.0,22.02,21.665,21.93,273289.0,5978291.04
2016-07-22,22.25,23.99,21.765,23.38,1121224.0,25601725.94
2016-07-25,23.395,23.395,22.95,22.95,185581.0,4283736.065
2016-07-26,22.97,22.97,22.6,22.715,274322.0,6231679.33
