Date,Open,High,Low,Close,Volume,Turnover
2014-02-14,59.57,60.59,59.5,60.4,1046264.0,63121214.68
2014-02-17,60.28,60.45,59.93,60.0,739989.0,44477738.5
2014-02-18,60.13,60.13,59.44,59.87,541919.0,32399122.26
2014-02-19,59.57,60.78,59.57,60.77,490952.0,29688531.47
2014-02-20,59.99,60.3,58.52,59.49,989776.0,58695977.63
2014-02-21,59.82,59.98,59.08,59.21,607117.0,36030312.81
2014-02-24,58.96,59.49,58.82,59.07,630796.0,37296839.22
2014-02-25,58.69,59.93,58.3,59.93,762349.0,45368045.62
2014-02-26,59.88,59.95,59.42,59.64,582033.0,34744190.29
2014-02-27,59.5,60.0,58.88,59.65,538119.0,31989288.54
2014-02-28,59.85,60.09,59.65,60.01,737852.0,44213274.46
2014-03-05,59.52,60.25,59.28,60.25,547046.0,32828012.09
2014-03-06,60.3,61.09,60.3,60.54,662822.0,40158118.38
2014-03-07,60.48,60.5,59.82,60.2,759731.0,45672585.59
2014-03-10,59.95,60.31,58.83,59.05,773320.0,45993574.73
2014-03-11,59.12,59.15,58.14,58.25,631731.0,37009639.58
2014-03-12,57.89,58.14,56.93,57.53,819553.0,47045523.16
2014-03-13,57.61,58.0,56.7,56.7,680847.0,39018587.63
2014-03-14,56.15,57.45,55.43,57.31,1169246.0,65961413.43
2014-03-17,57.46,58.39,56.9,58.26,751396.0,43535358.18
2014-03-18,58.11,59.0,57.64,58.62,743653.0,43441394.83
2014-03-19,58.48,58.53,57.52,57.59,699053.0,40428017.37
2014-03-20,57.05,57.37,56.8,57.3,598878.0,34212325.14
2014-03-21,57.51,58.67,57.24,58.17,1680769.0,97672968.66
2014-03-24,58.59,58.59,56.59,56.92,687130.0,39282083.71
2014-03-25,57.29,58.4,57.24,57.76,620167.0,35885421.0
2014-03-26,56.82,58.06,56.27,57.96,947309.0,54368280.13
2014-03-27,57.74,58.7,57.64,58.57,445327.0,26017852.98
2014-03-28,59.0,59.68,59.0,59.11,493217.0,29247765.65
2014-03-31,59.47,59.95,58.81,59.23,495180.0,29341305.54
2014-04-01,59.52,59.67,58.52,59.21,418283.0,24741459.62
2014-04-02,59.25,59.37,58.29,58.66,671971.0,39449865.72
2014-04-03,58.61,58.66,57.23,57.26,1248389.0,71912593.95
2014-04-04,57.4,58.17,57.27,58.11,782699.0,45232851.4
2014-04-07,57.62,58.03,57.36,57.88,475695.0,27472155.02
2014-04-08,58.21,58.21,57.23,58.12,659529.0,38098973.43
2014-04-09,58.25,58.51,57.91,58.44,547058.0,31872739.65
2014-04-10,57.76,58.03,57.17,57.34,732636.0,42192954.47
2014-04-11,56.66,56.67,55.68,56.15,753809.0,42316972.65
2014-04-14,55.79,55.83,54.56,55.36,714511.0,39436851.07
2014-04-15,55.28,55.71,54.72,54.84,579153.0,31960324.43
2014-04-16,55.41,56.9,55.31,56.86,841631.0,47419334.9
2014-04-17,54.5,55.17,52.8,53.55,2647526.0,142540008.41
2014-04-22,53.97,55.16,53.56,54.93,1295963.0,70767266.34
2014-04-23,55.08,55.14,54.22,54.37,552953.0,30114761.9
2014-04-24,54.75,55.07,53.83,54.76,647582.0,35365714.81
2014-04-25,54.35,54.64,54.03,54.19,450954.0,24473711.83
2014-04-28,54.4,54.66,53.73,54.01,478221.0,25865075.74
2014-04-29,54.3,54.5,53.52,54.46,650108.0,35112505.29
2014-04-30,54.3,55.49,54.26,55.49,934390.0,51557733.08
2014-05-02,55.0,55.01,53.51,53.71,994369.0,53522439.75
2014-05-05,53.41,53.73,52.92,53.56,513454.0,27421458.08
2014-05-06,53.88,54.38,53.12,53.76,621261.0,33378794.0
2014-05-07,53.64,55.57,53.43,55.02,1001847.0,54968880.11
2014-05-08,55.16,55.62,54.52,55.21,578336.0,31874197.18
2014-05-09,55.3,55.63,54.82,55.01,405347.0,22326062.53
2014-05-12,55.56,55.77,55.32,55.56,427330.0,23739454.25
2014-05-13,55.94,55.94,54.91,54.99,583615.0,32313647.73
2014-05-14,55.12,55.31,54.9,55.04,313761.0,17283533.74
2014-05-16,54.49,54.49,53.18,54.23,906023.0,48872910.31
2014-05-19,54.27,54.91,54.03,54.68,535218.0,29141442.55
2014-05-20,54.76,54.97,54.42,54.53,404091.0,22066629.64
2014-05-21,54.44,54.9,53.99,54.44,528148.0,28748017.59
2014-05-22,54.65,54.9,54.13,54.25,453462.0,24667786.95
2014-05-23,54.19,55.3,54.18,55.13,739670.0,40743705.9
2014-05-26,55.32,56.02,55.16,55.66,221042.0,12307877.17
2014-05-28,55.38,55.97,55.01,55.16,537485.0,29760537.76
2014-05-29,55.15,55.46,54.96,55.4,245513.0,13575352.0
2014-05-30,55.2,55.32,54.79,54.98,487201.0,26793422.27
2014-06-02,55.25,55.37,54.52,54.75,341218.0,18716620.14
2014-06-03,54.85,54.99,54.22,54.69,427199.0,23326774.15
2014-06-04,54.64,54.95,54.32,54.46,364015.0,19847187.71
2014-06-05,54.42,56.0,54.25,55.81,839008.0,46587938.33
2014-06-06,55.94,56.11,55.53,55.8,446958.0,24949168.63
2014-06-09,56.01,56.03,55.48,55.66,364100.0,20279031.05
2014-06-10,55.48,55.61,54.35,54.59,794221.0,43506920.19
2014-06-11,54.48,54.93,54.02,54.26,563189.0,30590441.66
2014-06-12,54.8,54.8,54.31,54.66,363582.0,19856845.36
2014-06-13,54.68,54.69,53.42,53.97,637171.0,34289572.06
2014-06-16,53.78,54.69,53.78,54.37,507855.0,27582348.43
2014-06-17,55.14,55.37,54.69,54.95,672384.0,36965204.25
2014-06-18,55.04,55.38,55.02,55.2,435145.0,24015425.88
2014-06-19,55.5,55.59,54.96,55.11,485343.0,26791578.38
2014-06-20,54.97,55.75,54.92,55.61,771366.0,42828497.32
2014-06-23,55.69,55.96,54.56,54.56,617862.0,33930813.78
2014-06-24,54.57,54.66,53.64,53.79,685105.0,36935329.52
2014-06-25,53.51,53.64,52.95,53.25,717318.0,38144593.81
2014-06-26,53.75,54.04,53.37,53.75,546867.0,29396681.49
2014-06-27,53.8,54.27,53.65,54.07,454013.0,24522308.84
2014-06-30,54.0,54.95,53.94,54.75,687393.0,37542107.53
2014-07-01,54.0,54.12,53.08,53.89,885902.0,47589657.38
2014-07-02,53.91,54.37,53.82,53.94,875985.0,47323978.35
2014-07-03,54.11,55.45,53.96,55.26,748487.0,41215425.17
