Date,Open,High,Low,Close,Adj Close,Volume
2008-10-24,8.47857,9.78385,8.47167,9.55365,7.042517999999999,20660376
2008-10-27,9.23135,9.601989999999999,9.211789999999999,9.29006,6.848211,12366884
2008-10-28,9.46156,9.503,9.09553,9.16805,6.758269,8514830
2008-10-29,9.52947,9.75623,9.38444,9.73206,7.1740330000000005,8941008
2008-10-30,9.92773,10.1292,9.24286,9.49724,7.000934,8456930
2008-10-31,9.425880000000001,9.64803,9.33955,9.63077,7.099366000000001,9387179
2008-11-03,9.724,9.7781,9.57897,9.7781,7.207971000000001,7096236
2008-11-04,9.68486,9.84026,9.61235,9.78846,7.215609,5581700
2008-11-05,9.79536,9.88284,9.58818,9.69177,7.1443330000000005,5752585
2008-11-06,9.6676,9.75508,9.380989999999999,9.52717,7.022997,7241485
2008-11-07,9.604289999999999,9.87018,9.54214,9.78385,7.212211,7748580
2008-11-10,9.94615,9.97953,9.67796,9.7263,7.1697869999999995,4770586
2008-11-11,9.7781,9.95766,9.70328,9.91277,7.307243,5779341
2008-11-12,9.98298,10.0141,9.53408,9.66875,7.127364,7930097
2008-11-13,9.6676,9.79536,9.23135,9.566310000000001,7.05185,7046960
2008-11-14,9.89896,10.1061,9.78616,10.0141,7.381941,8588322
2008-11-17,10.0693,10.1177,9.70904,9.70904,7.157063000000001,5672995
2008-11-18,9.78155,9.78155,9.16114,9.62846,7.097663000000001,7464784
2008-11-19,9.6676,9.76083,9.20833,9.20833,6.787963,8047156
2008-11-20,9.232510000000001,10.2443,9.232510000000001,10.0256,7.390417,16092839
2008-11-21,10.059,10.1177,9.56746,9.69062,7.143485000000001,8265425
2008-11-24,9.825289999999999,10.3248,9.78385,10.2892,7.584732000000001,8037210
2008-11-25,10.2604,10.463,9.95766,10.1188,7.459121000000001,8992931
2008-11-26,10.1177,10.6932,10.0739,10.6402,7.843472,7737077
2008-11-27,10.7058,10.7887,10.1729,10.3594,7.636479,7929645
2008-11-28,10.3248,10.3824,10.0026,10.0613,7.416734,7123098
2008-12-01,9.985289999999999,10.1326,9.7263,9.74242,7.1816699999999996,5643245
2008-12-02,9.462710000000001,10.0509,9.462710000000001,9.90011,7.297913,7936522
2008-12-03,9.94385,10.3732,9.92198,10.3732,7.646653,6391846
2008-12-04,10.4169,10.5896,9.90011,10.0728,7.425210000000001,9125617
2008-12-05,10.1292,10.3018,9.79076,9.93924,7.326757000000001,6795506
2008-12-08,10.3317,10.486,10.0371,10.288,7.583846,6687350
2008-12-09,10.1418,10.3352,10.0497,10.2097,7.526128,7508954
2008-12-10,10.2097,10.2097,9.82184,10.0026,7.373462,8375423
